filepath,filename,classe,split
C:\Users\Letic\Downloads\NEU-CLS\Cr_29.bmp,Cr_29.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\In_23.bmp,In_23.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_104.bmp,PS_104.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_88.bmp,In_88.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_8.bmp,Pa_8.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_20.bmp,Sc_20.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_52.bmp,PS_52.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_133.bmp,RS_133.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_117.bmp,Sc_117.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_231.bmp,Sc_231.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_203.bmp,Pa_203.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_39.bmp,Cr_39.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_82.bmp,Sc_82.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_177.bmp,Cr_177.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_156.bmp,RS_156.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\PS_111.bmp,PS_111.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_80.bmp,In_80.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_167.bmp,RS_167.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_73.bmp,Pa_73.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_154.bmp,RS_154.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_196.bmp,Sc_196.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_75.bmp,Sc_75.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_198.bmp,Pa_198.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_196.bmp,Cr_196.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\In_285.bmp,In_285.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_296.bmp,Cr_296.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_198.bmp,PS_198.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_162.bmp,Sc_162.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_271.bmp,RS_271.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_164.bmp,Pa_164.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\In_71.bmp,In_71.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_184.bmp,Pa_184.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_249.bmp,RS_249.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_44.bmp,Cr_44.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_204.bmp,Sc_204.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_242.bmp,RS_242.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_12.bmp,Pa_12.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\In_219.bmp,In_219.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_80.bmp,PS_80.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_60.bmp,RS_60.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_33.bmp,In_33.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_152.bmp,RS_152.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_220.bmp,In_220.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_115.bmp,Pa_115.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\In_106.bmp,In_106.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_258.bmp,Cr_258.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_165.bmp,Cr_165.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_238.bmp,RS_238.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\PS_108.bmp,PS_108.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_289.bmp,Cr_289.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_290.bmp,Sc_290.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_207.bmp,In_207.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_220.bmp,Pa_220.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_285.bmp,Sc_285.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_214.bmp,In_214.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\In_165.bmp,In_165.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_57.bmp,Sc_57.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_199.bmp,RS_199.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\PS_193.bmp,PS_193.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_117.bmp,In_117.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\In_211.bmp,In_211.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_34.bmp,Cr_34.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\In_174.bmp,In_174.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_225.bmp,Pa_225.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_119.bmp,RS_119.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_29.bmp,Pa_29.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_14.bmp,PS_14.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_35.bmp,Cr_35.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_128.bmp,PS_128.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_79.bmp,RS_79.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_71.bmp,RS_71.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_236.bmp,Cr_236.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_7.bmp,Pa_7.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_45.bmp,PS_45.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_1.bmp,Cr_1.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_73.bmp,Sc_73.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_193.bmp,In_193.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_76.bmp,RS_76.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_180.bmp,In_180.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_61.bmp,Pa_61.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_132.bmp,RS_132.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_298.bmp,Sc_298.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_69.bmp,In_69.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_177.bmp,Pa_177.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_198.bmp,RS_198.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_166.bmp,Cr_166.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_163.bmp,RS_163.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_51.bmp,Pa_51.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_212.bmp,PS_212.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_207.bmp,Pa_207.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_146.bmp,PS_146.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_148.bmp,In_148.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_121.bmp,Cr_121.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_295.bmp,RS_295.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_219.bmp,Cr_219.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_182.bmp,RS_182.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_294.bmp,RS_294.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_128.bmp,In_128.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_164.bmp,Cr_164.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_63.bmp,Pa_63.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_114.bmp,Cr_114.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_261.bmp,PS_261.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_18.bmp,RS_18.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_28.bmp,Sc_28.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_168.bmp,RS_168.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_79.bmp,In_79.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_289.bmp,Pa_289.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_205.bmp,PS_205.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_239.bmp,RS_239.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_171.bmp,In_171.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\In_156.bmp,In_156.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_214.bmp,PS_214.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_263.bmp,In_263.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_188.bmp,PS_188.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_109.bmp,PS_109.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_37.bmp,Sc_37.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_285.bmp,Cr_285.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_202.bmp,RS_202.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_54.bmp,Cr_54.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_219.bmp,RS_219.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_84.bmp,RS_84.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_19.bmp,RS_19.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_140.bmp,RS_140.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_257.bmp,Cr_257.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_212.bmp,RS_212.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\PS_46.bmp,PS_46.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_13.bmp,Sc_13.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_121.bmp,Pa_121.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_226.bmp,RS_226.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_99.bmp,In_99.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_71.bmp,Cr_71.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_125.bmp,RS_125.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_128.bmp,Cr_128.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_150.bmp,Sc_150.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_223.bmp,Pa_223.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_206.bmp,Cr_206.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\In_221.bmp,In_221.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\In_199.bmp,In_199.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_238.bmp,Cr_238.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_39.bmp,Sc_39.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_147.bmp,PS_147.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_170.bmp,Pa_170.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\In_198.bmp,In_198.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_89.bmp,Sc_89.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_220.bmp,PS_220.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_70.bmp,Cr_70.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_289.bmp,PS_289.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_4.bmp,In_4.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_46.bmp,Pa_46.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_143.bmp,RS_143.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_257.bmp,Sc_257.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\In_127.bmp,In_127.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\In_97.bmp,In_97.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_218.bmp,Sc_218.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_144.bmp,RS_144.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_86.bmp,Pa_86.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_232.bmp,Pa_232.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_230.bmp,RS_230.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\RS_276.bmp,RS_276.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\PS_253.bmp,PS_253.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_171.bmp,Pa_171.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_116.bmp,Sc_116.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\In_202.bmp,In_202.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\PS_233.bmp,PS_233.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_142.bmp,Cr_142.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\PS_99.bmp,PS_99.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_263.bmp,Pa_263.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\In_297.bmp,In_297.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\In_254.bmp,In_254.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_212.bmp,Pa_212.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_88.bmp,Pa_88.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_187.bmp,Sc_187.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\In_84.bmp,In_84.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\In_188.bmp,In_188.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\RS_159.bmp,RS_159.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\In_251.bmp,In_251.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_233.bmp,Cr_233.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\PS_268.bmp,PS_268.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\RS_134.bmp,RS_134.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\RS_262.bmp,RS_262.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\PS_29.bmp,PS_29.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_87.bmp,Sc_87.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_124.bmp,RS_124.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_139.bmp,Sc_139.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_136.bmp,RS_136.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\In_292.bmp,In_292.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\PS_226.bmp,PS_226.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_16.bmp,Sc_16.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\PS_218.bmp,PS_218.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\RS_59.bmp,RS_59.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\RS_243.bmp,RS_243.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\RS_48.bmp,RS_48.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\In_59.bmp,In_59.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\In_22.bmp,In_22.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\In_298.bmp,In_298.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_242.bmp,Pa_242.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\In_176.bmp,In_176.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_140.bmp,Sc_140.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_24.bmp,Cr_24.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_271.bmp,Pa_271.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_110.bmp,RS_110.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\PS_121.bmp,PS_121.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_179.bmp,Sc_179.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_157.bmp,Cr_157.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\RS_105.bmp,RS_105.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_72.bmp,Sc_72.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_298.bmp,Cr_298.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\RS_45.bmp,RS_45.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_79.bmp,Pa_79.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_111.bmp,Cr_111.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_270.bmp,Cr_270.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_148.bmp,Cr_148.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_82.bmp,Pa_82.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_63.bmp,Sc_63.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_5.bmp,Cr_5.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\PS_142.bmp,PS_142.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_181.bmp,Sc_181.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_81.bmp,Sc_81.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\PS_47.bmp,PS_47.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_223.bmp,Cr_223.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_23.bmp,Cr_23.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\In_114.bmp,In_114.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_290.bmp,Pa_290.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_12.bmp,Cr_12.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\RS_292.bmp,RS_292.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\PS_101.bmp,PS_101.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_293.bmp,Sc_293.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_200.bmp,RS_200.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_200.bmp,Sc_200.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_87.bmp,Pa_87.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_66.bmp,Cr_66.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\In_226.bmp,In_226.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\PS_77.bmp,PS_77.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\RS_166.bmp,RS_166.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\In_96.bmp,In_96.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_56.bmp,Sc_56.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\In_53.bmp,In_53.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_66.bmp,Sc_66.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_251.bmp,Cr_251.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\In_255.bmp,In_255.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\In_233.bmp,In_233.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\In_227.bmp,In_227.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_258.bmp,Sc_258.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_136.bmp,Pa_136.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_97.bmp,Sc_97.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\PS_300.bmp,PS_300.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_282.bmp,Pa_282.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_235.bmp,Cr_235.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_78.bmp,Cr_78.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\PS_221.bmp,PS_221.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\PS_157.bmp,PS_157.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_191.bmp,Pa_191.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\PS_174.bmp,PS_174.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_8.bmp,Cr_8.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\In_31.bmp,In_31.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\PS_13.bmp,PS_13.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_274.bmp,Sc_274.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_34.bmp,RS_34.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_267.bmp,Pa_267.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\PS_106.bmp,PS_106.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\PS_76.bmp,PS_76.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_236.bmp,Pa_236.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_39.bmp,RS_39.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\PS_204.bmp,PS_204.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_201.bmp,Sc_201.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\In_133.bmp,In_133.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\PS_154.bmp,PS_154.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_106.bmp,Pa_106.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_180.bmp,Sc_180.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\In_261.bmp,In_261.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_182.bmp,Pa_182.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\In_236.bmp,In_236.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_27.bmp,Cr_27.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\In_210.bmp,In_210.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_281.bmp,Pa_281.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_221.bmp,Pa_221.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_170.bmp,Sc_170.bmp,Scratches,val
