image_path,filename,split,label,label_idx
C:\Users\Letic\Downloads\NEU-CLS\Pa_164.bmp,Pa_164.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_71.bmp,In_71.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_184.bmp,Pa_184.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_249.bmp,RS_249.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_44.bmp,Cr_44.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_204.bmp,Sc_204.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_242.bmp,RS_242.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_12.bmp,Pa_12.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_219.bmp,In_219.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_80.bmp,PS_80.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_60.bmp,RS_60.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_33.bmp,In_33.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_152.bmp,RS_152.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_220.bmp,In_220.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_115.bmp,Pa_115.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_106.bmp,In_106.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_258.bmp,Cr_258.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_165.bmp,Cr_165.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_238.bmp,RS_238.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_108.bmp,PS_108.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_289.bmp,Cr_289.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_290.bmp,Sc_290.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_207.bmp,In_207.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_220.bmp,Pa_220.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_285.bmp,Sc_285.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_214.bmp,In_214.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_165.bmp,In_165.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_57.bmp,Sc_57.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_199.bmp,RS_199.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_193.bmp,PS_193.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_117.bmp,In_117.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_211.bmp,In_211.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_34.bmp,Cr_34.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_174.bmp,In_174.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_225.bmp,Pa_225.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_119.bmp,RS_119.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_29.bmp,Pa_29.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_14.bmp,PS_14.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_35.bmp,Cr_35.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_128.bmp,PS_128.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_79.bmp,RS_79.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_71.bmp,RS_71.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_236.bmp,Cr_236.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_7.bmp,Pa_7.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_45.bmp,PS_45.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_1.bmp,Cr_1.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_73.bmp,Sc_73.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_193.bmp,In_193.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_76.bmp,RS_76.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_180.bmp,In_180.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_61.bmp,Pa_61.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_132.bmp,RS_132.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_298.bmp,Sc_298.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_69.bmp,In_69.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_177.bmp,Pa_177.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_198.bmp,RS_198.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_166.bmp,Cr_166.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_163.bmp,RS_163.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_51.bmp,Pa_51.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_212.bmp,PS_212.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_207.bmp,Pa_207.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_146.bmp,PS_146.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_148.bmp,In_148.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_121.bmp,Cr_121.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_295.bmp,RS_295.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_219.bmp,Cr_219.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_182.bmp,RS_182.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_294.bmp,RS_294.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_128.bmp,In_128.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_164.bmp,Cr_164.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_63.bmp,Pa_63.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_114.bmp,Cr_114.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_261.bmp,PS_261.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_18.bmp,RS_18.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_28.bmp,Sc_28.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_168.bmp,RS_168.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_79.bmp,In_79.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_289.bmp,Pa_289.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_205.bmp,PS_205.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_239.bmp,RS_239.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_171.bmp,In_171.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_156.bmp,In_156.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_214.bmp,PS_214.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_263.bmp,In_263.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_188.bmp,PS_188.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_109.bmp,PS_109.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_37.bmp,Sc_37.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_285.bmp,Cr_285.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_202.bmp,RS_202.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_54.bmp,Cr_54.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_219.bmp,RS_219.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_84.bmp,RS_84.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_19.bmp,RS_19.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_140.bmp,RS_140.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_257.bmp,Cr_257.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_212.bmp,RS_212.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_46.bmp,PS_46.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_13.bmp,Sc_13.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_121.bmp,Pa_121.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_226.bmp,RS_226.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_99.bmp,In_99.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_71.bmp,Cr_71.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_125.bmp,RS_125.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_128.bmp,Cr_128.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_150.bmp,Sc_150.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_223.bmp,Pa_223.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_206.bmp,Cr_206.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_221.bmp,In_221.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_199.bmp,In_199.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_238.bmp,Cr_238.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_39.bmp,Sc_39.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_147.bmp,PS_147.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_170.bmp,Pa_170.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_198.bmp,In_198.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_89.bmp,Sc_89.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_220.bmp,PS_220.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_70.bmp,Cr_70.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_289.bmp,PS_289.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_4.bmp,In_4.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_46.bmp,Pa_46.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_143.bmp,RS_143.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_257.bmp,Sc_257.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_127.bmp,In_127.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_97.bmp,In_97.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_218.bmp,Sc_218.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_144.bmp,RS_144.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_86.bmp,Pa_86.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_232.bmp,Pa_232.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_230.bmp,RS_230.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_276.bmp,RS_276.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_253.bmp,PS_253.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_171.bmp,Pa_171.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_116.bmp,Sc_116.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_202.bmp,In_202.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_233.bmp,PS_233.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_142.bmp,Cr_142.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_99.bmp,PS_99.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_263.bmp,Pa_263.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_297.bmp,In_297.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_254.bmp,In_254.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_212.bmp,Pa_212.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_88.bmp,Pa_88.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_187.bmp,Sc_187.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_84.bmp,In_84.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_188.bmp,In_188.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_159.bmp,RS_159.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_251.bmp,In_251.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_233.bmp,Cr_233.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_268.bmp,PS_268.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_134.bmp,RS_134.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_262.bmp,RS_262.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_29.bmp,PS_29.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_87.bmp,Sc_87.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_124.bmp,RS_124.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_139.bmp,Sc_139.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_136.bmp,RS_136.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_292.bmp,In_292.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_226.bmp,PS_226.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_16.bmp,Sc_16.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_218.bmp,PS_218.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_59.bmp,RS_59.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_243.bmp,RS_243.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_48.bmp,RS_48.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_59.bmp,In_59.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_22.bmp,In_22.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_298.bmp,In_298.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_242.bmp,Pa_242.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_176.bmp,In_176.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_140.bmp,Sc_140.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_24.bmp,Cr_24.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_271.bmp,Pa_271.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_110.bmp,RS_110.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_121.bmp,PS_121.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_179.bmp,Sc_179.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_157.bmp,Cr_157.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_105.bmp,RS_105.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_72.bmp,Sc_72.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_298.bmp,Cr_298.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_45.bmp,RS_45.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_79.bmp,Pa_79.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_111.bmp,Cr_111.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_270.bmp,Cr_270.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_148.bmp,Cr_148.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_82.bmp,Pa_82.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_63.bmp,Sc_63.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_5.bmp,Cr_5.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_142.bmp,PS_142.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_181.bmp,Sc_181.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_81.bmp,Sc_81.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_47.bmp,PS_47.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_223.bmp,Cr_223.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_23.bmp,Cr_23.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_114.bmp,In_114.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_290.bmp,Pa_290.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_12.bmp,Cr_12.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_292.bmp,RS_292.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_101.bmp,PS_101.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_293.bmp,Sc_293.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_200.bmp,RS_200.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_200.bmp,Sc_200.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_87.bmp,Pa_87.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_66.bmp,Cr_66.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_226.bmp,In_226.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_77.bmp,PS_77.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_166.bmp,RS_166.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_96.bmp,In_96.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_56.bmp,Sc_56.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_53.bmp,In_53.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_66.bmp,Sc_66.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_251.bmp,Cr_251.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_255.bmp,In_255.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_233.bmp,In_233.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_227.bmp,In_227.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_258.bmp,Sc_258.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_136.bmp,Pa_136.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_97.bmp,Sc_97.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_300.bmp,PS_300.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_282.bmp,Pa_282.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_235.bmp,Cr_235.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_78.bmp,Cr_78.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_221.bmp,PS_221.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_157.bmp,PS_157.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_191.bmp,Pa_191.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_174.bmp,PS_174.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_8.bmp,Cr_8.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_31.bmp,In_31.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_13.bmp,PS_13.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_274.bmp,Sc_274.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_34.bmp,RS_34.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_267.bmp,Pa_267.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_106.bmp,PS_106.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_76.bmp,PS_76.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_236.bmp,Pa_236.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_39.bmp,RS_39.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_204.bmp,PS_204.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_201.bmp,Sc_201.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_133.bmp,In_133.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_154.bmp,PS_154.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_106.bmp,Pa_106.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_180.bmp,Sc_180.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_261.bmp,In_261.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_182.bmp,Pa_182.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_236.bmp,In_236.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_27.bmp,Cr_27.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_210.bmp,In_210.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_281.bmp,Pa_281.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_221.bmp,Pa_221.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_170.bmp,Sc_170.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_206.bmp,PS_206.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_120.bmp,Sc_120.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_229.bmp,Pa_229.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_274.bmp,RS_274.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_32.bmp,Sc_32.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_220.bmp,Cr_220.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_184.bmp,Cr_184.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_30.bmp,RS_30.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_143.bmp,Cr_143.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_199.bmp,Cr_199.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_11.bmp,Pa_11.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_149.bmp,Sc_149.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_276.bmp,Sc_276.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_116.bmp,Pa_116.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_206.bmp,RS_206.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_188.bmp,RS_188.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_151.bmp,RS_151.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_130.bmp,In_130.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_57.bmp,PS_57.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_42.bmp,In_42.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_295.bmp,In_295.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_251.bmp,Sc_251.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_213.bmp,In_213.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_197.bmp,RS_197.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_6.bmp,Cr_6.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_277.bmp,Sc_277.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_229.bmp,Sc_229.bmp,val,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_293.bmp,Pa_293.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_1.bmp,PS_1.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_58.bmp,RS_58.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_86.bmp,PS_86.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_39.bmp,Pa_39.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_212.bmp,In_212.bmp,val,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_88.bmp,RS_88.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_22.bmp,Cr_22.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_189.bmp,Cr_189.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_94.bmp,Pa_94.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_161.bmp,RS_161.bmp,val,RS,4
